carat,cut,color,clarity,price,x,y,z,volume
0.7,Very Good,F,VS2,2812,5.64,5.72,3.54,114.2
0.7,Very Good,F,VS2,2812,5.66,5.71,3.46,111.82
0.71,Ideal,D,SI1,2812,5.69,5.72,3.56,115.87
0.99,Fair,J,SI1,2812,6.72,6.67,3.68,164.95
0.73,Premium,E,VS2,2812,5.92,5.89,3.46,120.65
0.51,Ideal,F,VVS1,2812,5.15,5.11,3.18,83.69
0.91,Premium,G,SI2,2813,6.3,6.29,3.77,149.39
0.84,Very Good,E,SI1,2813,6.0,5.95,3.79,135.3
0.91,Good,I,VS2,2813,6.09,6.05,3.9,143.69
0.76,Premium,E,SI1,2814,5.86,5.81,3.63,123.59
0.76,Ideal,E,SI1,2814,5.88,5.85,3.62,124.52
0.75,Premium,E,SI1,2814,5.86,5.83,3.57,121.96
0.55,Very Good,D,VVS1,2815,5.23,5.27,3.23,89.03
0.76,Very Good,F,SI2,2815,5.93,6.01,3.49,124.38
0.74,Premium,G,VS1,2815,5.79,5.81,3.58,120.43
0.7,Ideal,H,SI1,2815,5.75,5.81,3.49,116.59
0.7,Ideal,H,SI1,2815,5.7,5.76,3.52,115.57
0.7,Ideal,H,SI1,2815,5.73,5.79,3.54,117.45
0.7,Ideal,H,SI1,2815,5.72,5.77,3.53,116.51
0.9,Fair,J,VS2,2815,6.08,6.04,3.94,144.69
0.95,Fair,F,SI2,2815,6.62,6.53,3.68,159.08
0.89,Premium,H,SI2,2815,6.26,6.23,3.76,146.64
0.72,Premium,E,VS2,2815,5.99,5.92,3.47,123.05
0.96,Fair,E,SI2,2815,6.73,6.65,3.55,158.88
1.02,Premium,G,I1,2815,6.55,6.5,3.94,167.75
0.78,Very Good,I,VVS2,2816,5.91,5.95,3.64,128.0
0.61,Ideal,G,VVS2,2816,5.52,5.54,3.32,101.53
0.71,Good,D,VS1,2816,5.61,5.69,3.58,114.28
0.78,Premium,F,SI1,2816,5.96,5.88,3.64,127.56
0.87,Ideal,H,SI2,2816,6.16,6.13,3.85,145.38
0.83,Ideal,H,SI1,2816,6.04,6.0,3.76,136.26
0.71,Premium,E,SI1,2817,5.78,5.73,3.53,116.91
0.71,Ideal,I,VVS2,2817,5.84,5.89,3.53,121.42
0.71,Ideal,E,VS2,2817,5.66,5.64,3.54,113.01
0.71,Premium,E,VS2,2817,5.69,5.65,3.53,113.48
0.63,Ideal,F,VVS2,2817,5.48,5.52,3.38,102.24
0.71,Premium,E,SI1,2817,5.86,5.83,3.46,118.21
0.71,Premium,E,SI1,2817,5.75,5.7,3.54,116.02
0.71,Ideal,E,SI1,2817,5.77,5.72,3.52,116.18
0.71,Premium,E,SI1,2817,5.77,5.73,3.53,116.71
0.9,Ideal,J,VS2,2817,6.2,6.16,3.88,148.18
0.71,Good,E,SI1,2817,5.6,5.54,3.5,108.58
0.7,Premium,E,VS2,2818,5.66,5.63,3.52,112.17
0.7,Premium,E,VS2,2818,5.78,5.73,3.41,112.94
0.7,Premium,E,VS2,2818,5.64,5.6,3.54,111.81
1.0,Premium,H,I1,2818,6.43,6.39,3.93,161.47
0.86,Premium,F,SI2,2818,6.36,6.22,3.73,147.56
0.8,Ideal,H,SI1,2818,6.07,6.0,3.68,134.03
0.7,Ideal,E,VS1,2818,5.66,5.61,3.54,112.4
0.7,Premium,E,VS1,2818,5.91,5.83,3.5,120.59
0.7,Premium,F,VS2,2818,5.69,5.64,3.5,112.32
0.7,Premium,E,VS1,2818,5.68,5.64,3.55,113.72
1.0,Fair,H,SI2,2818,6.34,6.12,4.08,158.31
0.72,Very Good,G,VS1,2819,5.64,5.68,3.61,115.65
0.72,Ideal,H,VS1,2819,5.73,5.77,3.58,118.36
0.7,Good,F,VS1,2819,5.76,5.79,3.45,115.06
0.86,Good,F,SI2,2819,5.97,5.95,3.83,136.05
0.71,Ideal,G,VS1,2820,5.66,5.69,3.57,114.97
0.75,Ideal,E,SI1,2821,5.8,5.78,3.59,120.35
0.73,Premium,E,VS2,2821,5.77,5.73,3.54,117.04
0.53,Ideal,E,VVS1,2821,5.2,5.21,3.22,87.24
0.73,Premium,E,SI1,2821,5.83,5.76,3.55,119.21
0.73,Good,E,SI1,2821,5.72,5.7,3.63,118.35
0.73,Premium,E,SI1,2821,5.92,5.85,3.51,121.56
0.73,Premium,E,SI1,2821,5.77,5.68,3.56,116.67
0.73,Premium,D,SI1,2821,5.84,5.82,3.6,122.36
0.73,Very Good,E,SI1,2821,5.76,5.7,3.62,118.85
0.7,Premium,E,VS1,2822,5.74,5.71,3.48,114.06
0.72,Premium,E,VS2,2822,5.84,5.8,3.51,118.89
0.72,Premium,E,VS2,2822,5.8,5.76,3.52,117.6
0.72,Premium,E,VS2,2822,5.77,5.7,3.58,117.74
0.7,Premium,E,VS2,2822,5.73,5.7,3.44,112.35
0.6,Ideal,F,VVS2,2822,5.37,5.4,3.34,96.85
0.74,Ideal,I,VVS1,2822,5.85,5.89,3.57,123.01
0.73,Ideal,F,SI1,2822,5.75,5.78,3.58,118.98
0.71,Premium,D,SI1,2822,5.71,5.67,3.57,115.58
0.71,Premium,D,SI1,2822,5.75,5.73,3.52,115.98
0.7,Premium,D,SI1,2822,5.82,5.75,3.48,116.46
0.7,Ideal,D,SI1,2822,5.75,5.72,3.48,114.46
0.9,Good,J,VS2,2822,6.04,6.03,3.86,140.59
0.71,Ideal,D,SI1,2822,5.86,5.83,3.52,120.26
0.7,Premium,E,VS2,2822,5.73,5.68,3.51,114.24
0.7,Premium,E,VS2,2822,5.71,5.66,3.56,115.05
0.7,Ideal,D,SI1,2822,5.82,5.77,3.46,116.19
0.7,Good,E,SI1,2822,5.71,5.66,3.49,112.79
0.7,Ideal,D,SI1,2822,5.62,5.59,3.51,110.27
0.7,Ideal,D,SI1,2822,5.73,5.63,3.51,113.23
0.7,Premium,E,VS2,2822,5.72,5.68,3.46,112.41
0.7,Premium,F,VS2,2822,5.8,5.72,3.49,115.78
0.7,Ideal,D,SI1,2822,5.75,5.71,3.52,115.57
0.79,Very Good,D,SI2,2823,5.86,5.9,3.69,127.58
0.9,Good,I,SI1,2823,6.06,6.13,3.89,144.5
0.71,Premium,E,VS2,2823,5.71,5.66,3.54,114.41
0.61,Ideal,E,VVS2,2823,5.51,5.59,3.4,104.72
0.9,Fair,H,SI2,2823,6.05,5.98,3.96,143.27
0.71,Ideal,E,SI1,2823,5.77,5.73,3.47,114.73
0.71,Premium,D,VS2,2824,5.74,5.69,3.5,114.31
0.77,Ideal,I,VVS2,2824,5.84,5.86,3.63,124.23
0.74,Good,E,VS1,2824,5.73,5.75,3.62,119.27
0.82,Ideal,F,SI2,2824,6.02,5.97,3.74,134.41
0.82,Premium,E,SI2,2824,6.05,6.03,3.67,133.89
0.71,Premium,G,VS1,2825,5.73,5.66,3.54,114.81
0.83,Premium,H,SI1,2825,6.08,6.05,3.64,133.89
0.73,Very Good,G,VS1,2825,5.75,5.8,3.58,119.39
0.83,Premium,H,SI1,2825,6.02,5.95,3.74,133.96
1.17,Premium,J,I1,2825,6.9,6.83,4.13,194.63
0.91,Fair,H,SI2,2825,6.24,6.19,3.81,147.16
0.73,Premium,E,VS1,2826,5.75,5.68,3.58,116.92
0.7,Good,E,VS1,2826,5.94,5.88,3.38,118.05
0.9,Premium,I,SI2,2826,6.11,6.07,3.79,140.56
0.7,Premium,E,VS1,2826,5.66,5.6,3.5,110.94
0.7,Very Good,D,VS2,2826,5.6,5.58,3.54,110.62
0.7,Premium,E,VS1,2826,5.78,5.74,3.42,113.47
0.9,Very Good,I,SI2,2826,6.17,6.07,3.88,145.31
0.78,Premium,F,SI1,2826,5.97,5.94,3.62,128.37
0.96,Ideal,F,I1,2826,6.41,6.37,3.88,158.43
0.7,Very Good,D,SI1,2827,5.67,5.7,3.54,114.41
0.72,Good,D,VS2,2827,5.68,5.7,3.64,117.85
0.79,Premium,H,VVS2,2827,5.96,5.9,3.71,130.46
0.7,Ideal,H,VVS1,2827,5.69,5.74,3.52,114.97
0.7,Ideal,H,VVS1,2827,5.66,5.7,3.54,114.21
0.7,Ideal,D,SI2,2828,5.74,5.77,3.49,115.59
1.01,Premium,H,SI2,2828,6.39,6.31,3.91,157.65
0.72,Premium,F,VS1,2829,5.75,5.7,3.56,116.68
0.8,Good,E,SI2,2829,5.91,5.87,3.75,130.09
0.59,Ideal,E,VVS1,2829,5.36,5.38,3.33,96.03
0.72,Ideal,F,VS1,2829,5.77,5.74,3.55,117.58
0.75,Premium,E,SI2,2829,5.88,5.82,3.62,123.88
0.8,Premium,E,SI2,2829,6.05,6.01,3.63,131.99
0.71,Very Good,E,VS2,2830,5.65,5.7,3.56,114.65
0.77,Very Good,H,SI1,2830,5.84,5.89,3.62,124.52
0.97,Ideal,F,I1,2830,6.41,6.43,3.9,160.74
0.53,Ideal,F,VVS1,2830,5.23,5.29,3.19,88.26
0.53,Ideal,F,VVS1,2830,5.16,5.19,3.2,85.7
0.8,Ideal,I,VS2,2830,5.94,5.99,3.7,131.65
0.9,Premium,G,SI1,2830,6.21,6.13,3.74,142.37
0.76,Very Good,E,SI2,2831,5.89,5.98,3.61,127.15
0.72,Ideal,E,SI1,2831,5.7,5.76,3.57,117.21
0.75,Ideal,E,SI1,2831,5.82,5.87,3.59,122.65
0.72,Premium,E,SI1,2831,5.73,5.76,3.57,117.83
0.79,Ideal,G,SI1,2831,5.93,5.91,3.66,128.27
0.72,Very Good,F,VS2,2832,5.71,5.75,3.58,117.54
0.91,Very Good,I,SI2,2832,6.15,6.18,3.87,147.09
0.71,Premium,G,VVS2,2832,5.75,5.65,3.54,115.01
0.81,Premium,G,SI1,2832,5.87,5.81,3.68,125.51
0.82,Ideal,H,SI1,2832,5.91,5.97,3.71,130.9
0.71,Premium,F,VS1,2832,5.72,5.66,3.54,114.61
0.9,Good,J,SI1,2832,6.05,6.01,3.88,141.08
0.8,Very Good,I,VS2,2833,5.86,5.95,3.66,127.61
0.56,Very Good,E,IF,2833,5.28,5.34,3.24,91.35
0.7,Very Good,D,VS2,2833,5.77,5.8,3.45,115.46
0.7,Ideal,D,VS2,2833,5.74,5.76,3.51,116.05
0.61,Ideal,F,VVS2,2833,5.45,5.48,3.37,100.65
0.85,Ideal,H,SI2,2833,6.02,6.07,3.78,138.13
0.7,Ideal,F,SI1,2833,5.73,5.75,3.49,114.99
0.8,Ideal,G,VS2,2834,5.94,5.87,3.67,127.96
0.8,Ideal,H,VS2,2834,5.91,5.87,3.7,128.36
0.51,Very Good,D,VVS1,2834,5.16,5.19,3.1,83.02
0.53,Ideal,F,VVS1,2834,5.2,5.23,3.2,87.03
0.78,Ideal,I,VS2,2834,5.92,5.95,3.67,129.27
0.9,Very Good,J,SI1,2834,6.17,6.14,3.9,147.75
0.9,Fair,G,SI2,2834,6.07,6.0,3.94,143.49
0.77,Ideal,E,SI2,2834,6.01,5.95,3.63,129.81
0.73,Ideal,F,VS1,2835,5.89,5.81,3.58,122.51
0.63,Ideal,F,VVS2,2835,5.47,5.51,3.4,102.47
0.7,Ideal,E,VS2,2835,5.7,5.75,3.52,115.37
0.72,Ideal,E,VS2,2835,5.71,5.73,3.59,117.46
0.72,Ideal,E,SI1,2835,5.78,5.8,3.53,118.34
0.75,Premium,F,VS2,2835,6.04,5.94,3.57,128.08
0.82,Very Good,H,SI1,2836,6.04,6.06,3.67,134.33
0.71,Good,E,VS2,2836,5.6,5.65,3.53,111.69
0.7,Premium,E,VS1,2837,5.69,5.66,3.55,114.33
0.7,Ideal,E,VS1,2837,5.74,5.69,3.53,115.29
0.71,Ideal,F,SI1,2838,5.86,5.82,3.49,119.03
0.76,Very Good,H,SI1,2838,5.92,5.94,3.61,126.94
0.82,Fair,F,SI1,2838,5.83,5.79,3.77,127.26
0.72,Premium,F,VS1,2838,5.91,5.89,3.47,120.79
0.7,Premium,F,VS2,2838,5.72,5.64,3.54,114.2
0.7,Premium,F,VS2,2838,5.69,5.63,3.49,111.8
0.7,Premium,G,VS1,2838,5.73,5.64,3.56,115.05
0.7,Premium,F,VS2,2838,5.83,5.79,3.45,116.46
0.7,Very Good,E,SI1,2838,5.53,5.49,3.5,106.26
0.7,Premium,F,VS2,2838,5.71,5.66,3.46,111.82
0.7,Premium,F,VS2,2838,5.85,5.75,3.45,116.05
0.7,Premium,G,VS1,2838,5.64,5.57,3.53,110.89
0.74,Very Good,E,SI1,2839,5.85,5.89,3.52,121.29
0.71,Ideal,F,VS1,2839,5.74,5.71,3.52,115.37
0.7,Ideal,F,VS1,2839,5.75,5.72,3.53,116.1
0.71,Ideal,F,VS1,2839,5.82,5.68,3.57,118.02
0.71,Premium,F,VS1,2839,5.84,5.81,3.44,116.72
0.71,Premium,F,VS1,2839,5.82,5.8,3.43,115.78
0.71,Premium,F,VS1,2839,5.75,5.72,3.47,114.13
0.7,Ideal,F,VS1,2839,5.73,5.71,3.57,116.8
0.73,Ideal,G,VS2,2839,5.8,5.82,3.59,121.18
0.7,Ideal,E,VS2,2839,5.69,5.72,3.54,115.22
0.7,Ideal,G,VS1,2839,5.71,5.74,3.51,115.04
0.71,Premium,G,VVS2,2839,5.82,5.78,3.5,117.74
0.71,Premium,F,VS1,2839,5.87,5.82,3.46,118.21
0.79,Premium,G,VS2,2839,6.09,6.01,3.59,131.4
0.71,Premium,F,VS1,2839,5.7,5.62,3.55,113.72
0.77,Very Good,H,VS1,2840,5.9,5.87,3.59,124.33
0.75,Very Good,F,SI2,2840,5.85,5.92,3.52,121.9
0.7,Ideal,F,SI1,2840,5.75,5.8,3.52,117.39
0.71,Premium,F,VS2,2840,5.88,5.82,3.47,118.75
0.92,Ideal,D,SI2,2840,6.27,6.2,3.86,150.05
0.83,Premium,F,SI2,2840,6.08,6.04,3.72,136.61
0.7,Premium,H,VVS1,2840,5.87,5.78,3.45,117.05
0.73,Premium,F,VS2,2841,5.9,5.87,3.55,122.95
0.71,Very Good,D,VS1,2841,5.69,5.61,3.58,114.28
0.73,Very Good,D,SI1,2841,5.66,5.71,3.63,117.32
0.82,Ideal,F,SI2,2841,6.0,6.12,3.74,137.33
0.82,Ideal,F,SI2,2841,5.96,6.02,3.73,133.83
0.82,Very Good,F,SI2,2841,6.12,6.14,3.66,137.53
0.52,Ideal,F,VVS1,2841,5.19,5.21,3.18,85.99
1.0,Premium,F,I1,2841,6.6,6.55,3.87,167.3
0.95,Fair,G,SI1,2841,6.16,6.03,4.06,150.81
0.73,Ideal,D,SI1,2841,5.76,5.8,3.55,118.6
0.73,Premium,F,VS2,2841,5.87,5.77,3.5,118.54
0.73,Premium,G,VS1,2841,5.82,5.77,3.56,119.55
0.8,Ideal,I,VS1,2842,5.92,5.96,3.72,131.25
0.7,Premium,F,VS2,2842,5.8,5.72,3.38,112.13
0.7,Very Good,E,VS2,2843,5.71,5.75,3.45,113.27
0.7,Very Good,E,VS2,2843,5.65,5.67,3.55,113.73
0.71,Very Good,E,VS2,2843,5.76,5.82,3.44,115.32
0.81,Very Good,F,SI2,2843,5.91,5.92,3.74,130.85
0.71,Very Good,D,SI1,2843,5.73,5.79,3.54,117.45
0.73,Ideal,G,VVS2,2843,5.81,5.84,3.57,121.13
0.73,Very Good,F,VS1,2843,5.73,5.79,3.56,118.11
0.72,Ideal,E,VS2,2843,5.71,5.74,3.55,116.35
0.81,Ideal,F,SI2,2843,5.91,5.95,3.68,129.41
0.71,Ideal,G,VVS2,2843,5.81,5.78,3.52,118.21
0.73,Very Good,E,SI1,2844,5.92,5.96,3.43,121.02
0.7,Very Good,E,VS1,2844,5.65,5.68,3.51,112.64
1.01,Ideal,I,I1,2844,6.45,6.46,3.97,165.42
1.01,Good,I,I1,2844,6.35,6.39,4.02,163.12
0.79,Ideal,H,VS2,2844,5.91,5.93,3.7,129.67
0.7,Very Good,E,VS2,2845,5.65,5.68,3.5,112.32
0.7,Very Good,E,VS2,2845,5.83,5.85,3.44,117.32
0.8,Good,H,VS2,2845,5.92,5.82,3.72,128.17
1.27,Premium,H,SI2,2845,7.12,7.05,4.2,210.82
0.79,Ideal,D,SI1,2846,5.96,5.91,3.65,128.57
0.72,Very Good,F,VS1,2846,5.79,5.84,3.5,118.35
0.73,Ideal,H,VVS2,2846,5.79,5.84,3.58,121.05
1.01,Fair,H,SI2,2846,6.3,6.26,4.11,162.09
1.01,Good,H,I1,2846,6.25,6.18,3.99,154.11
0.73,Ideal,E,SI1,2846,5.92,5.95,3.51,123.64
0.7,Ideal,E,SI1,2846,5.71,5.76,3.53,116.1
0.7,Good,F,VS2,2846,5.76,5.84,3.43,115.38
0.77,Premium,E,SI1,2846,5.84,5.79,3.66,123.76
0.77,Premium,G,VS2,2846,5.91,5.81,3.59,123.27
0.77,Premium,G,VS1,2846,5.94,5.89,3.63,127.0
0.84,Very Good,H,SI1,2847,6.1,6.12,3.74,139.62
0.72,Ideal,E,SI1,2847,5.83,5.85,3.52,120.05
0.76,Premium,D,SI1,2847,5.93,5.88,3.61,125.87
0.7,Very Good,G,VVS2,2848,5.61,5.68,3.55,113.12
0.54,Ideal,D,VVS2,2848,5.25,5.29,3.24,89.98
0.75,Fair,D,SI2,2848,5.74,5.72,3.7,121.48
0.79,Good,E,SI1,2849,5.86,5.84,3.75,128.33
0.74,Very Good,E,VS1,2849,5.75,5.73,3.62,119.27
0.7,Very Good,E,VS2,2850,5.74,5.77,3.51,116.25
0.7,Ideal,F,VS2,2850,5.69,5.79,3.49,114.98
0.75,Ideal,J,SI1,2850,5.83,5.87,3.6,123.2
1.2,Very Good,H,I1,2850,6.75,6.67,4.23,190.45
0.8,Very Good,F,SI1,2851,5.89,5.82,3.71,127.18
0.66,Ideal,D,VS1,2851,5.54,5.57,3.45,106.46
0.87,Very Good,F,SI2,2851,6.22,6.07,3.75,141.58
0.86,Premium,H,SI1,2851,6.04,5.98,3.77,136.17
0.74,Ideal,F,SI1,2851,5.85,5.81,3.56,121.0
0.58,Very Good,E,IF,2852,5.37,5.43,3.27,95.35
0.78,Ideal,I,VS1,2852,5.88,5.92,3.63,126.36
0.74,Ideal,G,SI1,2852,5.85,5.86,3.59,123.07
0.73,Ideal,E,SI1,2852,5.7,5.79,3.6,118.81
0.91,Very Good,I,SI1,2852,6.12,6.07,3.87,143.76
0.71,Premium,F,VS2,2853,5.67,5.7,3.56,115.06
0.71,Good,G,VS1,2853,5.64,5.66,3.59,114.6
0.79,Ideal,D,SI2,2853,5.9,5.85,3.69,127.36
0.79,Premium,D,SI2,2853,6.07,6.03,3.63,132.87
0.71,Premium,E,SI1,2853,5.73,5.66,3.57,115.78
0.82,Premium,I,VS1,2853,5.99,5.97,3.7,132.31
0.78,Very Good,H,VS1,2854,5.87,5.95,3.66,127.83
0.7,Very Good,E,VS1,2854,5.64,5.7,3.54,113.8
1.12,Premium,H,I1,2854,6.78,6.75,4.0,183.06
0.73,Premium,E,VS2,2854,5.86,5.76,3.6,121.51
0.91,Fair,J,VS2,2854,6.06,6.03,3.89,142.15
0.91,Fair,J,VS2,2854,6.04,6.0,3.94,142.79
0.91,Good,J,VS2,2854,6.12,6.09,3.92,146.1
0.91,Fair,H,SI1,2854,6.04,6.01,3.96,143.75
0.7,Premium,E,VS1,2854,5.91,5.83,3.43,118.18
0.68,Premium,F,VVS2,2854,5.67,5.64,3.49,111.61
0.73,Very Good,F,VS2,2855,5.7,5.75,3.58,117.33
1.03,Good,J,SI1,2855,6.38,6.29,4.03,161.72
0.74,Premium,D,VS2,2855,5.8,5.74,3.6,119.85
0.98,Fair,E,SI2,2855,6.82,6.74,3.61,165.94
1.02,Fair,I,SI1,2856,6.84,6.77,3.66,169.48
1.0,Fair,G,SI2,2856,5.96,5.9,4.02,141.36
1.02,Ideal,H,SI2,2856,6.49,6.43,3.98,166.09
0.6,Ideal,F,VVS2,2856,5.44,5.49,3.32,99.15
0.8,Ideal,G,SI2,2856,5.97,6.01,3.69,132.4
0.97,Ideal,F,I1,2856,6.43,6.41,3.9,160.74
1.0,Fair,I,SI1,2856,6.19,6.03,4.15,154.9
0.26,Ideal,E,VS1,556,4.05,4.08,2.53,41.81
0.26,Ideal,E,VS1,556,4.09,4.12,2.55,42.97
0.36,Ideal,H,SI1,556,4.57,4.59,2.83,59.36
0.34,Good,G,VS2,556,4.6,4.66,2.66,57.02
0.34,Good,E,SI1,556,4.44,4.47,2.82,55.97
0.34,Good,E,SI1,556,4.44,4.47,2.83,56.17
0.34,Good,E,SI1,556,4.44,4.46,2.82,55.84
0.34,Very Good,G,VS2,556,4.54,4.56,2.71,56.1
0.34,Ideal,E,SI1,556,4.47,4.5,2.79,56.12
0.32,Good,E,VS2,556,4.34,4.37,2.79,52.91
0.31,Ideal,I,VVS1,557,4.36,4.41,2.7,51.91
0.31,Ideal,I,VVS1,557,4.36,4.38,2.68,51.18
0.31,Ideal,I,VVS1,557,4.37,4.4,2.73,52.49
0.31,Ideal,I,VVS1,557,4.37,4.4,2.72,52.3
0.31,Ideal,I,VVS1,557,4.33,4.35,2.72,51.23
0.31,Ideal,I,VVS1,557,4.36,4.38,2.72,51.94
0.31,Ideal,G,VS2,557,4.32,4.35,2.7,50.74
0.31,Ideal,H,VS1,557,4.35,4.37,2.69,51.14
0.31,Ideal,H,VS1,557,4.33,4.37,2.69,50.9
0.33,Premium,G,SI2,557,4.52,4.5,2.68,54.51
0.33,Premium,F,SI2,557,4.43,4.4,2.75,53.6
0.33,Premium,G,SI2,557,4.42,4.4,2.76,53.68
0.33,Ideal,G,SI2,557,4.45,4.41,2.74,53.77
0.33,Premium,F,SI2,557,4.42,4.4,2.78,54.07
0.33,Premium,J,VS1,557,4.41,4.38,2.76,53.31
0.33,Premium,J,VS1,557,4.46,4.39,2.72,53.26
0.33,Ideal,J,VS1,557,4.44,4.41,2.75,53.85
0.33,Ideal,I,SI1,557,4.39,4.37,2.76,52.95
0.33,Good,I,SI1,557,4.43,4.4,2.81,54.77
0.33,Premium,I,SI1,557,4.54,4.5,2.73,55.77
1.0,Fair,H,SI2,2856,6.21,5.97,4.04,149.78
0.77,Premium,F,SI1,2856,5.92,5.86,3.58,124.19
0.77,Premium,F,SI1,2856,5.94,5.9,3.61,126.52
0.7,Good,E,VVS2,2857,5.68,5.71,3.42,110.92
0.9,Very Good,G,SI2,2857,6.08,6.02,3.82,139.82
0.72,Ideal,E,SI1,2857,5.76,5.7,3.57,117.21
0.9,Premium,I,VS2,2857,6.2,6.14,3.82,145.42
0.72,Premium,E,SI1,2857,5.76,5.73,3.57,117.83
0.7,Ideal,G,VVS2,2858,5.63,5.71,3.52,113.16
0.81,Very Good,F,SI1,2858,6.02,6.05,3.7,134.76
0.81,Very Good,F,SI1,2858,6.0,6.05,3.72,135.04
0.71,Premium,E,VS2,2858,5.76,5.69,3.49,114.38
0.7,Premium,E,VS2,2858,5.73,5.7,3.51,114.64
0.71,Premium,E,VS2,2858,5.76,5.68,3.52,115.16
0.71,Very Good,E,VS2,2858,5.68,5.59,3.58,113.67
0.92,Premium,J,SI1,2858,6.22,6.18,3.9,149.91
0.76,Ideal,E,SI1,2858,5.88,5.83,3.67,125.81
0.73,Ideal,D,SI1,2858,5.84,5.8,3.58,121.26
0.71,Premium,D,VS2,2858,5.74,5.72,3.46,113.6
0.7,Good,E,VVS2,2858,5.61,5.58,3.56,111.44
0.9,Fair,G,SI2,2858,6.06,6.0,3.89,141.44
0.71,Fair,D,VS2,2858,5.89,5.84,3.34,114.89
0.7,Ideal,D,VS2,2859,5.76,5.74,3.51,116.05
0.7,Premium,D,VS2,2859,5.72,5.66,3.55,114.93
0.77,Premium,F,VS1,2859,5.91,5.88,3.59,124.76
0.71,Ideal,G,VS1,2859,5.74,5.78,3.54,117.45
0.7,Premium,D,VS2,2859,5.8,5.77,3.45,115.46
0.75,Fair,F,VS1,2859,6.09,5.98,3.37,122.73
0.83,Premium,E,SI2,2859,6.17,6.12,3.64,137.45
0.71,Very Good,F,VS2,2860,5.68,5.73,3.5,113.91
0.9,Very Good,J,SI2,2860,6.07,6.1,3.87,143.29
0.6,Ideal,E,VVS2,2860,5.41,5.44,3.35,98.59
0.71,Premium,D,VS1,2860,5.66,5.6,3.54,112.2
0.53,Ideal,F,VVS1,2860,5.23,5.2,3.2,87.03
0.71,Premium,D,SI1,2861,5.95,5.78,3.56,122.43
0.62,Ideal,G,VVS2,2861,5.45,5.48,3.37,100.65
0.62,Ideal,G,VVS2,2861,5.48,5.51,3.38,102.06
0.9,Premium,I,SI1,2861,6.09,6.01,3.81,139.45
0.62,Fair,F,IF,2861,5.53,5.56,3.33,102.39
0.82,Premium,E,SI2,2861,6.01,5.98,3.7,132.98
0.66,Premium,D,VS1,2861,5.67,5.57,3.43,108.33
0.7,Very Good,D,SI1,2862,5.67,5.72,3.56,115.46
0.8,Very Good,F,SI1,2862,5.9,5.92,3.7,129.23
0.8,Very Good,D,SI2,2862,5.88,5.92,3.69,128.45
0.79,Premium,F,SI1,2862,5.97,5.91,3.7,130.55
0.71,Very Good,F,VVS1,2862,5.65,5.61,3.56,112.84
0.7,Ideal,H,VS2,2862,5.71,5.74,3.5,114.71
0.7,Very Good,E,VS2,2862,5.73,5.69,3.35,109.22
0.79,Premium,H,VS1,2862,6.07,5.99,3.64,132.35
0.7,Premium,E,VS2,2862,5.82,5.77,3.45,115.86
1.22,Premium,E,I1,2862,6.93,6.88,4.21,200.73
1.01,Fair,E,SI2,2862,6.21,6.11,4.18,158.6
0.73,Premium,E,VS2,2862,5.78,5.64,3.59,117.03
0.91,Good,I,VS2,2863,6.05,6.09,3.9,143.69
0.71,Ideal,D,SI1,2863,5.8,5.77,3.52,117.8
0.83,Premium,G,SI1,2863,6.01,5.97,3.73,133.83
0.84,Premium,F,SI2,2863,6.06,6.01,3.76,136.94
0.71,Premium,D,SI1,2863,5.82,5.75,3.53,118.13
0.71,Premium,D,SI1,2863,5.82,5.8,3.47,117.13
0.71,Premium,D,SI1,2863,5.8,5.68,3.54,116.62
0.71,Ideal,D,SI1,2863,5.75,5.7,3.53,115.7
0.71,Premium,D,SI1,2863,5.79,5.75,3.54,117.86
0.71,Premium,D,SI1,2863,5.79,5.77,3.5,116.93
0.91,Premium,J,SI1,2863,6.4,6.18,3.74,147.92
0.9,Premium,J,VS2,2863,6.24,6.21,3.72,144.15
0.71,Premium,H,VVS2,2863,5.74,5.68,3.51,114.44
0.71,Premium,E,SI1,2863,5.84,5.8,3.44,116.52
0.72,Ideal,F,VS2,2863,5.91,5.86,3.5,121.21
0.72,Premium,E,SI1,2863,5.78,5.74,3.51,116.45
0.71,Ideal,E,VS2,2863,5.79,5.75,3.52,117.19
0.81,Ideal,E,SI2,2864,6.07,6.04,3.65,133.82
0.83,Very Good,I,VS2,2865,6.05,6.07,3.73,136.98
0.73,Premium,D,SI1,2865,5.87,5.81,3.55,121.07
0.56,Very Good,D,VVS1,2866,5.25,5.3,3.27,90.99
0.56,Very Good,D,VVS1,2866,5.27,5.31,3.27,91.51
0.71,Ideal,E,VS1,2866,5.74,5.7,3.56,116.48
0.7,Ideal,H,VVS1,2866,5.66,5.7,3.54,114.21
0.96,Premium,I,SI1,2866,6.39,6.3,3.89,156.6
0.71,Very Good,H,VVS1,2867,5.67,5.69,3.57,115.18
0.7,Ideal,D,VS2,2867,5.68,5.61,3.52,112.16
0.71,Ideal,H,VVS1,2867,5.78,5.81,3.5,117.54
0.8,Premium,H,VS2,2867,6.05,5.98,3.68,133.14
0.95,Premium,F,SI2,2867,6.49,6.41,3.77,156.84
0.82,Ideal,F,SI2,2867,5.99,5.95,3.72,132.58
0.52,Ideal,F,VVS1,2867,5.21,5.19,3.18,85.99
0.82,Ideal,F,SI2,2867,6.12,6.0,3.74,137.33
0.82,Ideal,F,SI2,2867,6.02,5.96,3.73,133.83
